Timestamp,User_ID,Sensitivity,Action,Status,,,
01/20/2010 15:07:56,CWG3213,No,Delete,Yes,0,3,1
01/20/2010 15:11:24,CWG3213,No,Modify,Yes,0,2,1
01/20/2010 15:12:09,CWG3213,No,Delete,Yes,0,3,1
01/20/2010 15:14:15,CWG3213,Yes,Modify,Yes,1,2,1
01/20/2010 15:15:49,CWG3213,No,Delete,Yes,0,3,1
01/20/2010 15:24:22,CWG3213,No,Modify,Yes,0,2,1
01/20/2010 15:45:21,CWG3213,No,Delete,Yes,0,3,1
01/20/2010 15:45:46,CWG3213,Yes,Modify,Yes,1,2,1
01/20/2010 15:51:34,CWG3213,Yes,Modify,Yes,1,2,1
01/21/2010 09:25:13,CWG3213,No,Modify,Yes,0,2,1
01/21/2010 09:26:57,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 09:27:50,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 09:34:48,CWG3213,Yes,Modify,Yes,1,2,1
01/21/2010 09:39:19,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 11:59:38,CWG3213,No,Read,Yes,0,1,1
01/21/2010 12:29:45,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 12:30:04,CWG3213,Yes,Create,Yes,1,0,1
01/21/2010 13:06:47,CWG3213,Yes,Create,Yes,1,0,1
01/21/2010 13:16:57,CWG3213,Yes,Modify,Yes,1,2,1
01/21/2010 13:19:04,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 13:32:18,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 13:42:54,CWG3213,No,Modify,Yes,0,2,1
01/21/2010 13:52:46,CWG3213,No,Modify,Yes,0,2,1
01/21/2010 13:55:19,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 14:09:17,CWG3213,Yes,Create,Yes,1,0,1
01/21/2010 14:58:25,CWG3213,No,Modify,Yes,0,2,1
01/21/2010 15:09:03,CWG3213,No,Read,Yes,0,1,1
01/21/2010 17:24:42,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 17:24:53,CWG3213,No,Read,Yes,0,1,1
01/21/2010 17:25:04,CWG3213,Yes,Create,Yes,1,0,1
01/21/2010 18:54:05,CWG3213,No,Modify,Yes,0,2,1
01/21/2010 18:54:17,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 18:54:35,CWG3213,No,Delete,Yes,0,3,1
01/21/2010 18:57:06,CWG3213,No,Read,Yes,0,1,1
01/21/2010 18:59:14,CWG3213,Yes,Modify,Yes,1,2,1
01/21/2010 19:00:43,CWG3213,Yes,Create,Yes,1,0,1
01/22/2010 08:59:20,CWG3213,Yes,Modify,Yes,1,2,1
01/22/2010 09:18:25,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 09:20:42,CWG3213,No,Read,Yes,0,1,1
01/22/2010 09:21:31,CWG3213,Yes,Modify,Yes,1,2,1
01/22/2010 09:21:49,CWG3213,No,Read,Yes,0,1,1
01/22/2010 09:26:37,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 10:21:01,CWG3213,No,Read,Yes,0,1,1
01/22/2010 10:25:16,CWG3213,No,Read,Yes,0,1,1
01/22/2010 10:26:54,CWG3213,Yes,Modify,Yes,1,2,1
01/22/2010 11:14:05,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 11:47:03,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 11:51:44,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 11:53:38,CWG3213,Yes,Modify,Yes,1,2,1
01/22/2010 12:00:22,CWG3213,Yes,Modify,Yes,1,2,1
01/22/2010 12:06:33,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 12:49:23,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 12:54:01,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 15:41:49,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 17:14:28,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 18:04:19,CWG3213,Yes,Create,Yes,1,0,1
01/22/2010 18:07:52,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 18:23:12,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 18:25:24,CWG3213,No,Modify,Yes,0,2,1
01/22/2010 18:39:29,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 18:48:12,CWG3213,No,Delete,Yes,0,3,1
01/22/2010 18:57:57,CWG3213,No,Read,Yes,0,1,1
01/22/2010 19:04:04,CWG3213,Yes,Create,Yes,1,0,1
01/23/2010 10:19:21,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 10:30:22,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 10:46:13,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 11:52:06,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 12:02:57,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 12:04:43,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 12:06:44,CWG3213,Yes,Create,Yes,1,0,1
01/23/2010 12:17:19,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 12:21:03,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 12:22:14,CWG3213,No,Read,Yes,0,1,1
01/23/2010 12:22:39,CWG3213,No,Modify,Yes,0,2,1
01/23/2010 14:25:22,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 15:45:18,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 15:48:26,CWG3213,No,Read,Yes,0,1,1
01/23/2010 15:49:23,CWG3213,No,Read,Yes,0,1,1
01/23/2010 15:50:41,CWG3213,No,Modify,Yes,0,2,1
01/23/2010 16:49:30,CWG3213,Yes,Create,Yes,1,0,1
01/23/2010 16:57:58,CWG3213,No,Modify,Yes,0,2,1
01/23/2010 17:05:40,CWG3213,No,Read,Yes,0,1,1
01/23/2010 17:08:40,CWG3213,No,Delete,Yes,0,3,1
01/23/2010 17:08:53,CWG3213,No,Read,Yes,0,1,1
01/23/2010 17:15:16,CWG3213,No,Read,Yes,0,1,1
01/23/2010 17:20:19,CWG3213,Yes,Modify,Yes,1,2,1
01/23/2010 17:23:18,CWG3213,No,Read,Yes,0,1,1
01/23/2010 18:08:56,CWG3213,No,Read,Yes,0,1,1
01/24/2010 08:31:41,CWG3213,No,Delete,Yes,0,3,1
01/24/2010 08:39:16,CWG3213,No,Delete,Yes,0,3,1
01/24/2010 09:16:46,CWG3213,Yes,Create,Yes,1,0,1
01/24/2010 11:26:02,CWG3213,No,Read,Yes,0,1,1
01/24/2010 11:26:40,CWG3213,No,Read,Yes,0,1,1
01/24/2010 12:17:56,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 13:01:23,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 13:12:55,CWG3213,No,Delete,Yes,0,3,1
01/24/2010 13:29:06,CWG3213,Yes,Modify,Yes,1,2,1
01/24/2010 13:31:20,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:32:08,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:33:59,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:34:40,CWG3213,Yes,Modify,Yes,1,2,1
01/24/2010 13:36:41,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:37:42,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:39:38,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 13:40:07,CWG3213,No,Read,Yes,0,1,1
01/24/2010 13:40:33,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 13:41:08,CWG3213,No,Read,Yes,0,1,1
01/24/2010 15:10:31,CWG3213,Yes,Create,Yes,1,0,1
01/24/2010 15:10:52,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 16:23:20,CWG3213,No,Modify,Yes,0,2,1
01/24/2010 16:37:23,CWG3213,No,Read,Yes,0,1,1
01/24/2010 17:15:23,CWG3213,Yes,Modify,Yes,1,2,1
01/24/2010 17:16:52,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 08:19:51,CWG3213,Yes,Modify,Yes,1,2,1
01/25/2010 08:21:51,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 08:24:05,CWG3213,Yes,Modify,Yes,1,2,1
01/25/2010 08:28:53,CWG3213,No,Read,Yes,0,1,1
01/25/2010 08:30:08,CWG3213,Yes,Modify,Yes,1,2,1
01/25/2010 08:32:08,CWG3213,No,Read,Yes,0,1,1
01/25/2010 08:33:03,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 08:33:14,CWG3213,Yes,Create,Yes,1,0,1
01/25/2010 08:37:56,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 08:38:00,CWG3213,No,Modify,Yes,0,2,1
01/25/2010 08:39:34,CWG3213,Yes,Create,Yes,1,0,1
01/25/2010 08:46:44,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 09:17:16,CWG3213,No,Read,Yes,0,1,1
01/25/2010 09:37:40,CWG3213,No,Modify,Yes,0,2,1
01/25/2010 10:04:35,CWG3213,Yes,Modify,Yes,1,2,1
01/25/2010 10:21:06,CWG3213,No,Read,Yes,0,1,1
01/25/2010 10:29:17,CWG3213,Yes,Modify,Yes,1,2,1
01/25/2010 11:33:20,CWG3213,No,Read,Yes,0,1,1
01/25/2010 11:34:16,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 12:54:35,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 12:58:57,CWG3213,No,Read,Yes,0,1,1
01/25/2010 13:49:59,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 16:23:32,CWG3213,No,Modify,Yes,0,2,1
01/25/2010 16:33:25,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 17:04:29,CWG3213,No,Read,Yes,0,1,1
01/25/2010 17:10:16,CWG3213,No,Delete,Yes,0,3,1
01/25/2010 17:42:34,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:07:32,CWG3213,Yes,Modify,Yes,1,2,1
01/26/2010 14:08:15,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:11:20,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 14:15:13,CWG3213,No,Read,Yes,0,1,1
01/26/2010 14:17:57,CWG3213,Yes,Modify,Yes,1,2,1
01/26/2010 14:20:41,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:47:34,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:48:58,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:49:57,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 14:50:29,CWG3213,Yes,Modify,Yes,1,2,1
01/26/2010 14:51:03,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:51:16,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 14:54:10,CWG3213,No,Read,Yes,0,1,1
01/26/2010 14:55:38,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 15:15:15,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 15:15:47,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 15:15:56,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 15:20:28,CWG3213,No,Modify,Yes,0,2,1
01/26/2010 15:25:20,CWG3213,Yes,Create,Yes,1,0,1
01/26/2010 15:25:57,CWG3213,Yes,Modify,Yes,1,2,1
01/26/2010 15:28:23,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 15:32:09,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 15:34:03,CWG3213,Yes,Modify,Yes,1,2,1
01/26/2010 15:34:14,CWG3213,No,Read,Yes,0,1,1
01/26/2010 15:35:32,CWG3213,No,Delete,Yes,0,3,1
01/26/2010 15:35:33,CWG3213,Yes,Create,Yes,1,0,1
01/26/2010 17:20:56,CWG3213,No,Read,Yes,0,1,1
01/27/2010 08:14:38,CWG3213,No,Delete,Yes,0,3,1
01/27/2010 08:17:43,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 09:30:20,CWG3213,No,Read,Yes,0,1,1
01/27/2010 09:40:19,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 09:50:34,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 11:07:17,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 11:10:21,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 11:15:59,CWG3213,No,Modify,Yes,0,2,1
01/27/2010 12:57:34,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 12:57:49,CWG3213,No,Read,Yes,0,1,1
01/27/2010 13:00:37,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 13:01:17,CWG3213,No,Delete,Yes,0,3,1
01/27/2010 13:01:51,CWG3213,No,Delete,Yes,0,3,1
01/27/2010 13:03:24,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 13:04:03,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 13:04:44,CWG3213,No,Read,Yes,0,1,1
01/27/2010 13:06:45,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 13:18:00,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 13:22:33,CWG3213,No,Read,Yes,0,1,1
01/27/2010 13:24:41,CWG3213,No,Modify,Yes,0,2,1
01/27/2010 16:22:02,CWG3213,No,Delete,Yes,0,3,1
01/27/2010 16:22:09,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 17:46:49,CWG3213,No,Modify,Yes,0,2,1
01/27/2010 18:00:39,CWG3213,Yes,Create,Yes,1,0,1
01/27/2010 18:18:18,CWG3213,Yes,Modify,Yes,1,2,1
01/27/2010 18:30:43,CWG3213,No,Delete,Yes,0,3,1
01/27/2010 18:51:47,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 08:57:04,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 09:00:37,CWG3213,Yes,Modify,Yes,1,2,1
01/28/2010 09:08:26,CWG3213,No,Read,Yes,0,1,1
01/28/2010 10:50:49,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 10:56:33,CWG3213,Yes,Create,Yes,1,0,1
01/28/2010 11:52:18,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 11:52:51,CWG3213,No,Modify,Yes,0,2,1
01/28/2010 11:53:07,CWG3213,No,Read,Yes,0,1,1
01/28/2010 11:53:09,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 11:53:16,CWG3213,No,Read,Yes,0,1,1
01/28/2010 11:53:34,CWG3213,No,Read,Yes,0,1,1
01/28/2010 11:53:44,CWG3213,Yes,Modify,Yes,1,2,1
01/28/2010 11:53:59,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 11:54:02,CWG3213,Yes,Modify,Yes,1,2,1
01/28/2010 11:54:18,CWG3213,Yes,Modify,Yes,1,2,1
01/28/2010 11:54:42,CWG3213,Yes,Modify,Yes,1,2,1
01/28/2010 11:54:46,CWG3213,No,Read,Yes,0,1,1
01/28/2010 11:54:46,CWG3213,No,Delete,Yes,0,3,1
01/28/2010 13:43:30,CWG3213,No,Read,Yes,0,1,1
01/28/2010 13:45:34,CWG3213,No,Modify,Yes,0,2,1
01/28/2010 13:46:23,CWG3213,No,Modify,Yes,0,2,1
01/28/2010 14:13:45,CWG3213,Yes,Create,Yes,1,0,1
01/28/2010 16:18:31,CWG3213,No,Modify,Yes,0,2,1
01/28/2010 16:20:51,CWG3213,No,Read,Yes,0,1,1
01/28/2010 16:57:39,CWG3213,No,Read,Yes,0,1,1
01/28/2010 18:14:04,CWG3213,No,Read,Yes,0,1,1
01/28/2010 18:17:36,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 09:09:27,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 09:17:24,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 09:20:36,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 10:38:58,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 13:56:34,CWG3213,No,Modify,Yes,0,2,1
01/29/2010 14:02:36,CWG3213,No,Modify,Yes,0,2,1
01/29/2010 14:39:05,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 14:52:43,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 15:09:41,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 15:16:24,CWG3213,No,Modify,Yes,0,2,1
01/29/2010 15:37:10,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 16:19:39,CWG3213,No,Modify,Yes,0,2,1
01/29/2010 17:18:03,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 17:18:50,CWG3213,Yes,Create,Yes,1,0,1
01/29/2010 17:54:03,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 17:59:44,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 18:01:01,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 18:02:20,CWG3213,Yes,Create,Yes,1,0,1
01/29/2010 18:06:17,CWG3213,No,Read,Yes,0,1,1
01/29/2010 18:06:50,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 18:09:20,CWG3213,Yes,Create,Yes,1,0,1
01/29/2010 18:11:01,CWG3213,Yes,Modify,Yes,1,2,1
01/29/2010 18:13:03,CWG3213,No,Delete,Yes,0,3,1
01/29/2010 18:16:42,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 10:20:35,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 10:24:34,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 10:30:55,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 10:33:42,CWG3213,No,Delete,Yes,0,3,1
01/30/2010 11:29:51,CWG3213,No,Read,Yes,0,1,1
01/30/2010 13:39:45,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 13:39:56,CWG3213,No,Read,Yes,0,1,1
01/30/2010 13:40:21,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 13:41:00,CWG3213,No,Delete,Yes,0,3,1
01/30/2010 13:41:04,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 13:41:30,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 13:41:50,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 13:42:11,CWG3213,No,Read,Yes,0,1,1
01/30/2010 14:03:59,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 14:04:13,CWG3213,No,Read,Yes,0,1,1
01/30/2010 16:31:42,CWG3213,No,Modify,Yes,0,2,1
01/30/2010 17:50:20,CWG3213,No,Delete,Yes,0,3,1
01/30/2010 17:53:48,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 17:55:09,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 17:58:06,CWG3213,No,Delete,Yes,0,3,1
01/30/2010 17:59:01,CWG3213,Yes,Modify,Yes,1,2,1
01/30/2010 18:38:44,CWG3213,No,Read,Yes,0,1,1
01/30/2010 18:42:16,CWG3213,No,Read,Yes,0,1,1
01/31/2010 08:47:37,CWG3213,Yes,Modify,Yes,1,2,1
01/31/2010 09:16:51,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 09:17:09,CWG3213,Yes,Modify,Yes,1,2,1
01/31/2010 09:17:10,CWG3213,Yes,Create,Yes,1,0,1
01/31/2010 09:18:18,CWG3213,Yes,Modify,Yes,1,2,1
01/31/2010 09:18:18,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 09:20:59,CWG3213,Yes,Modify,Yes,1,2,1
01/31/2010 09:55:02,CWG3213,No,Delete,Yes,0,3,1
01/31/2010 09:55:19,CWG3213,No,Delete,Yes,0,3,1
01/31/2010 09:57:38,CWG3213,No,Read,Yes,0,1,1
01/31/2010 10:01:32,CWG3213,Yes,Create,Yes,1,0,1
01/31/2010 13:03:59,CWG3213,No,Read,Yes,0,1,1
01/31/2010 13:04:37,CWG3213,No,Read,Yes,0,1,1
01/31/2010 13:04:52,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 13:05:25,CWG3213,No,Read,Yes,0,1,1
01/31/2010 13:08:30,CWG3213,Yes,Create,Yes,1,0,1
01/31/2010 13:09:05,CWG3213,No,Read,Yes,0,1,1
01/31/2010 15:23:22,CWG3213,Yes,Create,Yes,1,0,1
01/31/2010 15:24:23,CWG3213,Yes,Modify,Yes,1,2,1
01/31/2010 15:26:13,CWG3213,Yes,Create,Yes,1,0,1
01/31/2010 15:28:22,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 17:32:20,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 17:53:05,CWG3213,No,Read,Yes,0,1,1
01/31/2010 17:57:01,CWG3213,No,Modify,Yes,0,2,1
01/31/2010 17:57:26,CWG3213,No,Delete,Yes,0,3,1
01/31/2010 18:02:40,CWG3213,No,Delete,Yes,0,3,1
01/31/2010 18:02:56,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 08:37,CWG3213,Yes,Create,Yes,1,0,1
02/01/2010 09:16,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 09:46,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 09:48,CWG3213,No,Read,Yes,0,1,1
02/01/2010 09:48,CWG3213,No,Read,Yes,0,1,1
02/01/2010 09:49,CWG3213,No,Modify,Yes,0,2,1
02/01/2010 09:58,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 10:46,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 10:48,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 10:51,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 10:59,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 16:13,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 16:17,CWG3213,Yes,Modify,Yes,1,2,1
02/01/2010 16:25,CWG3213,Yes,Create,Yes,1,0,1
02/01/2010 16:49,CWG3213,No,Modify,Yes,0,2,1
02/01/2010 17:03,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 17:31,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 17:39,CWG3213,No,Modify,Yes,0,2,1
02/01/2010 17:44,CWG3213,No,Read,Yes,0,1,1
02/01/2010 17:49,CWG3213,No,Delete,Yes,0,3,1
02/01/2010 18:21,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 08:35,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 08:35,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 08:36,CWG3213,No,Modify,Yes,0,2,1
02/02/2010 08:36,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 08:37,CWG3213,No,Modify,Yes,0,2,1
02/02/2010 08:37,CWG3213,No,Read,Yes,0,1,1
02/02/2010 08:37,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 08:37,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 08:38,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 08:38,CWG3213,No,Read,Yes,0,1,1
02/02/2010 08:38,CWG3213,No,Read,Yes,0,1,1
02/02/2010 08:38,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 09:11,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 09:18,CWG3213,Yes,Create,Yes,1,0,1
02/02/2010 12:34,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 12:38,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 12:54,CWG3213,No,Modify,Yes,0,2,1
02/02/2010 13:09,CWG3213,No,Read,Yes,0,1,1
02/02/2010 14:00,CWG3213,No,Modify,Yes,0,2,1
02/02/2010 14:01,CWG3213,No,Read,Yes,0,1,1
02/02/2010 15:43,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 15:43,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 17:12,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 17:18,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 17:26,CWG3213,No,Delete,Yes,0,3,1
02/02/2010 17:59,CWG3213,Yes,Modify,Yes,1,2,1
02/02/2010 18:00,CWG3213,No,Read,Yes,0,1,1
02/03/2010 09:57,CWG3213,No,Delete,Yes,0,3,1
02/03/2010 10:05,CWG3213,No,Modify,Yes,0,2,1
02/03/2010 11:10,CWG3213,Yes,Create,Yes,1,0,1
02/03/2010 11:11,CWG3213,No,Read,Yes,0,1,1
02/03/2010 11:14,CWG3213,No,Delete,Yes,0,3,1
02/03/2010 12:05,CWG3213,No,Read,Yes,0,1,1
02/03/2010 12:10,CWG3213,No,Read,Yes,0,1,1
02/03/2010 12:46,CWG3213,Yes,Create,Yes,1,0,1
02/03/2010 13:20,CWG3213,No,Modify,Yes,0,2,1
02/03/2010 13:45,CWG3213,No,Delete,Yes,0,3,1
02/03/2010 13:47,CWG3213,No,Read,Yes,0,1,1
02/03/2010 13:54,CWG3213,No,Read,Yes,0,1,1
02/03/2010 13:55,CWG3213,No,Delete,Yes,0,3,1
02/03/2010 14:04,CWG3213,No,Read,Yes,0,1,1
02/03/2010 15:39,CWG3213,Yes,Modify,Yes,1,2,1
02/03/2010 17:06,CWG3213,No,Modify,Yes,0,2,1
02/03/2010 18:30,CWG3213,Yes,Modify,Yes,1,2,1
02/03/2010 18:33,CWG3213,No,Read,Yes,0,1,1
02/03/2010 18:34,CWG3213,No,Read,Yes,0,1,1
02/03/2010 18:37,CWG3213,No,Read,Yes,0,1,1
02/03/2010 18:40,CWG3213,No,Modify,Yes,0,2,1
02/03/2010 18:41,CWG3213,Yes,Create,Yes,1,0,1
02/03/2010 18:44,CWG3213,No,Delete,Yes,0,3,1
02/03/2010 18:50,CWG3213,No,Read,Yes,0,1,1
02/03/2010 18:51,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 08:18,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 08:23,CWG3213,Yes,Create,Yes,1,0,1
02/04/2010 08:25,CWG3213,No,Read,Yes,0,1,1
02/04/2010 10:04,CWG3213,No,Read,Yes,0,1,1
02/04/2010 10:27,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 10:28,CWG3213,No,Read,Yes,0,1,1
02/04/2010 11:15,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 11:23,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 12:57,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 13:03,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 14:26,CWG3213,Yes,Create,Yes,1,0,1
02/04/2010 15:58,CWG3213,Yes,Create,Yes,1,0,1
02/04/2010 16:01,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 16:55,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 16:56,CWG3213,Yes,Modify,Yes,1,2,1
02/04/2010 16:57,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 16:58,CWG3213,No,Read,Yes,0,1,1
02/04/2010 16:58,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 17:00,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 17:00,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 17:01,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 17:02,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 17:02,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 17:03,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 18:08,CWG3213,No,Modify,Yes,0,2,1
02/04/2010 18:13,CWG3213,No,Delete,Yes,0,3,1
02/04/2010 18:13,CWG3213,No,Read,Yes,0,1,1
02/05/2010 09:30,CWG3213,No,Delete,Yes,0,3,1
02/05/2010 09:32,CWG3213,Yes,Create,Yes,1,0,1
02/05/2010 09:42,CWG3213,No,Modify,Yes,0,2,1
02/05/2010 09:47,CWG3213,No,Modify,Yes,0,2,1
02/05/2010 09:55,CWG3213,No,Delete,Yes,0,3,1
02/05/2010 10:27,CWG3213,No,Modify,Yes,0,2,1
